user_id;0;1;2;3;4;5
2613;Stranger Things;Better Call Saul;;;;
2614;Black Mirror;Vikings;You;Game of Thrones;Better Call Saul;Mindhunter
2615;The Walking Dead;Rick and Morty;;;;
2616;The Walking Dead;Sherlock;How I Met Your Mother;The Boys;Breaking Bad;
2617;Vikings;The Umbrella Academy;Narcos;Rick and Morty;Black Mirror;Stranger Things
2618;Stranger Things;Friends;;;;
2619;La Casa de Papel;Lucifer;Game of Thrones;Vikings;;
2620;Mindhunter;House of Cards;;;;
2621;Breaking Bad;The Mandalorian;The Crown;Game of Thrones;Elite;
2622;How I Met Your Mother;The Crown;Sherlock;Game of Thrones;Vikings;Friends
2623;You;Rick and Morty;Brooklyn Nine-Nine;;;
2624;Brooklyn Nine-Nine;Stranger Things;Breaking Bad;Better Call Saul;;
2625;Dark;Stranger Things;La Casa de Papel;The Office;Sherlock;Vikings
2626;Lucifer;Black Mirror;Breaking Bad;Stranger Things;The Crown;Mindhunter
2627;Black Mirror;Chernobyl;Elite;How I Met Your Mother;Peaky Blinders;
2628;The Mandalorian;The Umbrella Academy;Sherlock;House of Cards;;
2629;House of Cards;Brooklyn Nine-Nine;Better Call Saul;You;;
2630;The Witcher;How I Met Your Mother;Stranger Things;;;
2631;The Crown;Rick and Morty;;;;
2632;The Witcher;Sherlock;Sex Education;Vikings;;
2633;Stranger Things;Narcos;Sherlock;The Umbrella Academy;;
2634;Elite;Chernobyl;You;The Boys;The Witcher;Sherlock
2635;Rick and Morty;Dark;Sherlock;;;
2636;Elite;La Casa de Papel;The Boys;Better Call Saul;;
2637;Breaking Bad;Narcos;Rick and Morty;The Mandalorian;Better Call Saul;
2638;Better Call Saul;Sherlock;Friends;The Witcher;La Casa de Papel;
2639;The Walking Dead;Breaking Bad;Better Call Saul;The Office;Dark;
2640;The Office;Mindhunter;Better Call Saul;Narcos;;
2641;Ozark;The Umbrella Academy;Black Mirror;Mindhunter;How I Met Your Mother;
2642;Dark;The Boys;Lucifer;Elite;;
2643;Breaking Bad;The Walking Dead;Elite;Brooklyn Nine-Nine;Chernobyl;
2644;Better Call Saul;The Office;You;Chernobyl;Game of Thrones;Vikings
2645;Elite;The Boys;How I Met Your Mother;Breaking Bad;;
2646;Dark;How I Met Your Mother;The Boys;;;
2647;Breaking Bad;How I Met Your Mother;Lucifer;;;
2648;Chernobyl;The Boys;Stranger Things;;;
2649;You;La Casa de Papel;Peaky Blinders;The Umbrella Academy;The Crown;Vikings
2650;Ozark;Vikings;Chernobyl;Narcos;;
2651;Stranger Things;You;Friends;Better Call Saul;Game of Thrones;
2652;Mindhunter;The Umbrella Academy;Brooklyn Nine-Nine;Elite;The Mandalorian;
2653;The Mandalorian;Peaky Blinders;Sherlock;The Boys;Vikings;
2654;You;Sherlock;Chernobyl;;;
2655;The Umbrella Academy;Mindhunter;;;;
2656;Sex Education;House of Cards;;;;
2657;Vikings;Dark;House of Cards;;;
2658;Breaking Bad;The Office;Ozark;The Umbrella Academy;Game of Thrones;La Casa de Papel
2659;The Boys;Stranger Things;House of Cards;Dark;;
2660;La Casa de Papel;How I Met Your Mother;Breaking Bad;Sherlock;;
2661;Chernobyl;Black Mirror;;;;
2662;The Walking Dead;The Mandalorian;Vikings;Rick and Morty;La Casa de Papel;
2663;Peaky Blinders;Lucifer;Game of Thrones;;;
2664;Lucifer;The Boys;How I Met Your Mother;Stranger Things;;
2665;Sherlock;Rick and Morty;Vikings;Elite;The Umbrella Academy;
2666;Game of Thrones;Elite;The Office;The Walking Dead;Narcos;The Boys
2667;Chernobyl;Rick and Morty;Better Call Saul;Peaky Blinders;Stranger Things;The Mandalorian
2668;Black Mirror;Chernobyl;Peaky Blinders;;;
2669;Black Mirror;Vikings;Lucifer;You;The Walking Dead;
2670;The Walking Dead;Game of Thrones;Black Mirror;Elite;;
2671;Dark;Lucifer;The Crown;Ozark;Narcos;Stranger Things
2672;Vikings;Black Mirror;Better Call Saul;The Witcher;Rick and Morty;
2673;Mindhunter;Narcos;How I Met Your Mother;The Witcher;;
2674;La Casa de Papel;Mindhunter;Chernobyl;House of Cards;Peaky Blinders;Narcos
2675;Ozark;Sherlock;;;;
2676;Friends;The Witcher;Lucifer;;;
2677;The Boys;Mindhunter;Game of Thrones;The Umbrella Academy;Lucifer;
2678;Dark;The Office;;;;
2679;Elite;Friends;Game of Thrones;The Walking Dead;The Office;
2680;The Boys;Vikings;The Umbrella Academy;The Mandalorian;Brooklyn Nine-Nine;
2681;Sex Education;Brooklyn Nine-Nine;Game of Thrones;;;
2682;Brooklyn Nine-Nine;Sex Education;;;;
2683;Lucifer;Dark;Sherlock;The Crown;The Office;
2684;The Witcher;The Boys;Peaky Blinders;La Casa de Papel;Game of Thrones;
2685;You;Dark;La Casa de Papel;Chernobyl;The Walking Dead;
2686;Peaky Blinders;Rick and Morty;Ozark;Chernobyl;;
2687;Vikings;The Crown;Dark;The Mandalorian;Elite;
2688;Breaking Bad;Rick and Morty;Stranger Things;;;
2689;The Witcher;Sex Education;Narcos;;;
2690;Black Mirror;How I Met Your Mother;Sex Education;Chernobyl;Ozark;House of Cards
2691;Breaking Bad;La Casa de Papel;Friends;;;
2692;Peaky Blinders;Game of Thrones;The Boys;;;
2693;The Boys;You;;;;
2694;Sherlock;House of Cards;;;;
2695;Rick and Morty;The Walking Dead;Elite;;;
2696;Better Call Saul;Sex Education;The Boys;Game of Thrones;;
2697;The Crown;The Umbrella Academy;The Mandalorian;Chernobyl;The Walking Dead;
2698;House of Cards;Sex Education;;;;
2699;Lucifer;Brooklyn Nine-Nine;;;;
2700;Rick and Morty;House of Cards;;;;
2701;House of Cards;Rick and Morty;Peaky Blinders;;;
2702;The Witcher;Sex Education;Mindhunter;;;
2703;La Casa de Papel;Sherlock;The Boys;Brooklyn Nine-Nine;House of Cards;Sex Education
2704;Breaking Bad;Better Call Saul;;;;
2705;Chernobyl;House of Cards;Dark;Vikings;;
2706;The Office;The Witcher;The Umbrella Academy;;;
2707;Stranger Things;Vikings;The Walking Dead;Peaky Blinders;;
2708;Peaky Blinders;The Office;;;;
2709;Ozark;La Casa de Papel;The Mandalorian;Vikings;Sex Education;Dark
2710;Rick and Morty;Better Call Saul;Dark;You;;
2711;The Mandalorian;The Walking Dead;Mindhunter;Brooklyn Nine-Nine;The Crown;
2712;Brooklyn Nine-Nine;Lucifer;The Witcher;Narcos;The Crown;
2713;Game of Thrones;House of Cards;Breaking Bad;;;
2714;Black Mirror;Peaky Blinders;;;;
2715;Ozark;Peaky Blinders;Elite;Dark;;
2716;Chernobyl;Rick and Morty;The Umbrella Academy;;;
2717;Game of Thrones;Ozark;;;;
2718;Chernobyl;The Walking Dead;Rick and Morty;The Office;The Crown;
2719;The Umbrella Academy;You;Breaking Bad;The Witcher;Narcos;Brooklyn Nine-Nine
2720;The Boys;Friends;Sherlock;Elite;How I Met Your Mother;Stranger Things
2721;Narcos;The Crown;The Umbrella Academy;Lucifer;;
2722;The Boys;Brooklyn Nine-Nine;Peaky Blinders;La Casa de Papel;How I Met Your Mother;
2723;Black Mirror;How I Met Your Mother;Ozark;;;
2724;Black Mirror;Rick and Morty;La Casa de Papel;The Boys;The Mandalorian;The Crown
2725;La Casa de Papel;Better Call Saul;How I Met Your Mother;Elite;Lucifer;
2726;Stranger Things;The Umbrella Academy;;;;
2727;Sherlock;How I Met Your Mother;The Office;Black Mirror;;
2728;Lucifer;Rick and Morty;Stranger Things;Sex Education;Breaking Bad;
2729;The Office;Rick and Morty;;;;
2730;Chernobyl;How I Met Your Mother;;;;
2731;Mindhunter;Sherlock;Vikings;Dark;La Casa de Papel;
2732;Lucifer;Sex Education;Peaky Blinders;Black Mirror;How I Met Your Mother;
2733;The Umbrella Academy;La Casa de Papel;Vikings;The Office;How I Met Your Mother;Black Mirror
2734;Black Mirror;The Crown;;;;
2735;You;Game of Thrones;;;;
2736;House of Cards;Breaking Bad;Brooklyn Nine-Nine;Black Mirror;;
2737;The Mandalorian;Sex Education;Brooklyn Nine-Nine;;;
2738;The Witcher;The Mandalorian;How I Met Your Mother;Mindhunter;;
2739;Ozark;The Boys;Chernobyl;;;
2740;Lucifer;The Umbrella Academy;Dark;Sherlock;;
2741;Sherlock;Rick and Morty;Breaking Bad;House of Cards;;
2742;Rick and Morty;You;Black Mirror;;;
2743;Rick and Morty;How I Met Your Mother;Dark;;;
2744;Breaking Bad;You;Stranger Things;Chernobyl;Elite;How I Met Your Mother
2745;The Witcher;The Mandalorian;Mindhunter;Rick and Morty;;
2746;Brooklyn Nine-Nine;How I Met Your Mother;The Walking Dead;;;
2747;The Mandalorian;Game of Thrones;;;;
2748;The Walking Dead;Peaky Blinders;Stranger Things;Lucifer;;
2749;Chernobyl;Sherlock;Sex Education;;;
2750;Friends;Sex Education;How I Met Your Mother;Ozark;The Witcher;
2751;Better Call Saul;Friends;The Walking Dead;Lucifer;Dark;
2752;Lucifer;Rick and Morty;You;Vikings;Sex Education;Dark
2753;Peaky Blinders;The Office;Lucifer;;;
2754;The Office;Narcos;Lucifer;The Mandalorian;;
2755;The Boys;The Witcher;The Walking Dead;Sherlock;Game of Thrones;Stranger Things
2756;Stranger Things;Sherlock;Sex Education;You;Friends;
2757;Dark;La Casa de Papel;The Umbrella Academy;How I Met Your Mother;The Crown;
2758;The Boys;House of Cards;;;;
2759;The Crown;Game of Thrones;The Office;The Mandalorian;La Casa de Papel;
2760;Rick and Morty;Ozark;Narcos;Black Mirror;The Mandalorian;Lucifer
2761;House of Cards;How I Met Your Mother;Lucifer;The Witcher;;
2762;You;Sherlock;Better Call Saul;Brooklyn Nine-Nine;Dark;House of Cards
2763;Rick and Morty;Narcos;;;;
2764;Lucifer;Rick and Morty;Elite;The Boys;Sherlock;
2765;Better Call Saul;Breaking Bad;;;;
2766;Better Call Saul;Black Mirror;;;;
2767;The Office;The Umbrella Academy;Rick and Morty;Breaking Bad;Better Call Saul;
2768;House of Cards;The Office;;;;
2769;Peaky Blinders;How I Met Your Mother;Mindhunter;The Boys;Chernobyl;
2770;Peaky Blinders;The Witcher;;;;
2771;Mindhunter;Sex Education;Lucifer;Stranger Things;The Walking Dead;The Mandalorian
2772;The Crown;The Boys;;;;
2773;Dark;You;The Umbrella Academy;;;
2774;Chernobyl;Sex Education;Elite;;;
2775;Chernobyl;Vikings;Sex Education;The Umbrella Academy;Breaking Bad;
2776;Sherlock;The Crown;Breaking Bad;;;
2777;The Umbrella Academy;The Mandalorian;Rick and Morty;Mindhunter;House of Cards;
2778;Peaky Blinders;The Boys;The Umbrella Academy;Ozark;;
2779;Brooklyn Nine-Nine;House of Cards;Chernobyl;Better Call Saul;;
2780;Narcos;Black Mirror;You;La Casa de Papel;The Umbrella Academy;
2781;The Walking Dead;Black Mirror;Lucifer;Chernobyl;Breaking Bad;
2782;Black Mirror;Better Call Saul;Rick and Morty;The Crown;Vikings;
2783;The Witcher;The Mandalorian;Sex Education;Better Call Saul;;
2784;Better Call Saul;The Office;Friends;Lucifer;Sex Education;
2785;Better Call Saul;Peaky Blinders;;;;
2786;Chernobyl;Sex Education;Friends;The Witcher;;
2787;Brooklyn Nine-Nine;Breaking Bad;The Office;Lucifer;Peaky Blinders;The Walking Dead
2788;Chernobyl;Lucifer;Breaking Bad;Dark;You;
2789;Black Mirror;Better Call Saul;How I Met Your Mother;Stranger Things;;
2790;The Umbrella Academy;The Boys;Game of Thrones;;;
2791;Breaking Bad;Stranger Things;How I Met Your Mother;The Witcher;;
2792;Brooklyn Nine-Nine;Lucifer;Black Mirror;The Walking Dead;Dark;
2793;The Office;Brooklyn Nine-Nine;Mindhunter;Ozark;You;Game of Thrones
2794;House of Cards;Peaky Blinders;Dark;;;
2795;Ozark;Sex Education;House of Cards;The Umbrella Academy;;
2796;Dark;Elite;The Walking Dead;Friends;Breaking Bad;
2797;The Crown;Ozark;Narcos;;;
2798;Game of Thrones;Rick and Morty;The Crown;;;
2799;Vikings;Mindhunter;La Casa de Papel;Sherlock;Elite;Sex Education
2800;Vikings;Brooklyn Nine-Nine;The Mandalorian;The Umbrella Academy;;
2801;Elite;Vikings;The Witcher;;;
2802;Narcos;The Umbrella Academy;The Boys;Brooklyn Nine-Nine;;
2803;The Walking Dead;Sherlock;The Office;How I Met Your Mother;Mindhunter;
2804;The Mandalorian;House of Cards;The Boys;Black Mirror;La Casa de Papel;
2805;The Boys;Chernobyl;Mindhunter;;;
2806;Vikings;Better Call Saul;Friends;Brooklyn Nine-Nine;Mindhunter;You
2807;Mindhunter;Game of Thrones;Chernobyl;;;
2808;How I Met Your Mother;Rick and Morty;The Boys;;;
2809;Breaking Bad;Dark;The Umbrella Academy;Friends;Black Mirror;The Office
2810;The Umbrella Academy;House of Cards;Narcos;;;
2811;Breaking Bad;Narcos;Mindhunter;Chernobyl;The Mandalorian;
2812;Mindhunter;The Crown;Rick and Morty;Elite;;
2813;Sherlock;Better Call Saul;;;;
2814;The Umbrella Academy;You;Rick and Morty;How I Met Your Mother;;
2815;Brooklyn Nine-Nine;The Crown;Friends;;;
2816;The Crown;Peaky Blinders;;;;
2817;Black Mirror;The Boys;The Walking Dead;Lucifer;Elite;
2818;House of Cards;The Mandalorian;You;;;
2819;Brooklyn Nine-Nine;How I Met Your Mother;The Witcher;Narcos;;
2820;Mindhunter;Better Call Saul;You;Chernobyl;;
2821;Ozark;The Umbrella Academy;;;;
2822;Black Mirror;House of Cards;Dark;;;
2823;The Crown;How I Met Your Mother;Sex Education;Brooklyn Nine-Nine;The Walking Dead;Rick and Morty
2824;Stranger Things;Mindhunter;The Boys;La Casa de Papel;The Office;Chernobyl
2825;House of Cards;The Office;Elite;Better Call Saul;Vikings;The Umbrella Academy
2826;Better Call Saul;La Casa de Papel;Sherlock;Rick and Morty;;
2827;Peaky Blinders;The Office;Rick and Morty;Narcos;Vikings;Lucifer
2828;Better Call Saul;Lucifer;Narcos;;;
2829;Lucifer;How I Met Your Mother;Brooklyn Nine-Nine;Rick and Morty;Chernobyl;
2830;Vikings;Ozark;Sex Education;The Office;;
2831;The Office;The Walking Dead;Black Mirror;How I Met Your Mother;The Witcher;Mindhunter
2832;The Walking Dead;Breaking Bad;Mindhunter;;;
2833;Sex Education;Friends;Game of Thrones;;;
2834;The Boys;Stranger Things;Brooklyn Nine-Nine;The Umbrella Academy;The Walking Dead;
2835;Game of Thrones;Narcos;;;;
2836;Black Mirror;Chernobyl;;;;
2837;How I Met Your Mother;Chernobyl;Black Mirror;Rick and Morty;;
2838;Ozark;Sex Education;The Boys;Elite;;
2839;Peaky Blinders;The Witcher;Ozark;Dark;The Office;
2840;Game of Thrones;Vikings;Lucifer;House of Cards;;
2841;Game of Thrones;Better Call Saul;Chernobyl;;;
2842;The Umbrella Academy;Brooklyn Nine-Nine;Sherlock;Breaking Bad;;
2843;Better Call Saul;Elite;;;;
2844;Peaky Blinders;House of Cards;Mindhunter;Brooklyn Nine-Nine;Lucifer;Black Mirror
2845;Dark;The Umbrella Academy;Ozark;Vikings;The Walking Dead;Better Call Saul
2846;The Walking Dead;Friends;The Witcher;;;
2847;The Crown;Dark;Chernobyl;You;How I Met Your Mother;Better Call Saul
2848;The Crown;Elite;Narcos;The Boys;How I Met Your Mother;Sherlock
2849;The Mandalorian;Black Mirror;Lucifer;;;
2850;Sex Education;You;Friends;Narcos;Lucifer;Game of Thrones
2851;The Walking Dead;The Umbrella Academy;Ozark;Black Mirror;Friends;
2852;Black Mirror;Narcos;Peaky Blinders;Better Call Saul;;
2853;Peaky Blinders;You;The Umbrella Academy;Sherlock;Ozark;The Crown
2854;Mindhunter;Better Call Saul;;;;
2855;Sex Education;How I Met Your Mother;Dark;The Umbrella Academy;Chernobyl;
2856;Friends;How I Met Your Mother;Elite;You;;
2857;Rick and Morty;The Boys;Ozark;;;
2858;Elite;Brooklyn Nine-Nine;Game of Thrones;Stranger Things;Lucifer;The Crown
2859;The Crown;Game of Thrones;La Casa de Papel;;;
2860;Elite;Better Call Saul;The Witcher;The Boys;The Umbrella Academy;
2861;Peaky Blinders;Lucifer;Vikings;Game of Thrones;;
2862;How I Met Your Mother;Game of Thrones;The Witcher;You;;
2863;How I Met Your Mother;Black Mirror;La Casa de Papel;Mindhunter;;
2864;The Witcher;The Umbrella Academy;La Casa de Papel;;;
2865;Dark;Elite;Sherlock;Black Mirror;Stranger Things;
2866;The Mandalorian;Chernobyl;Rick and Morty;;;
2867;Black Mirror;Rick and Morty;;;;
2868;Mindhunter;The Office;Ozark;;;
2869;The Boys;Peaky Blinders;;;;
2870;Narcos;Mindhunter;Lucifer;;;
2871;The Office;Narcos;La Casa de Papel;;;
2872;Sex Education;Elite;Dark;Better Call Saul;The Witcher;Black Mirror
2873;The Witcher;Chernobyl;Rick and Morty;The Mandalorian;Sex Education;
2874;House of Cards;Friends;The Office;How I Met Your Mother;Mindhunter;
2875;Vikings;Sherlock;Black Mirror;The Witcher;Stranger Things;
2876;You;How I Met Your Mother;;;;
2877;The Office;Lucifer;La Casa de Papel;Vikings;;
2878;Brooklyn Nine-Nine;Black Mirror;The Mandalorian;Vikings;;
2879;You;Ozark;The Mandalorian;The Boys;Better Call Saul;
2880;The Walking Dead;La Casa de Papel;The Umbrella Academy;Chernobyl;Rick and Morty;
2881;How I Met Your Mother;The Crown;Better Call Saul;Dark;;
2882;Game of Thrones;The Witcher;Breaking Bad;;;
2883;The Umbrella Academy;The Crown;Better Call Saul;Dark;;
2884;Vikings;The Boys;;;;
2885;Breaking Bad;The Office;;;;
2886;The Walking Dead;Vikings;Rick and Morty;Dark;;
2887;Black Mirror;How I Met Your Mother;Rick and Morty;Lucifer;;
2888;Rick and Morty;Narcos;;;;
2889;Breaking Bad;Ozark;Rick and Morty;Lucifer;The Mandalorian;
2890;Friends;The Mandalorian;Stranger Things;House of Cards;Elite;
2891;Elite;Vikings;The Umbrella Academy;House of Cards;The Walking Dead;Mindhunter
2892;Stranger Things;Vikings;;;;
2893;Friends;Sherlock;;;;
2894;La Casa de Papel;Game of Thrones;;;;
2895;Peaky Blinders;Mindhunter;The Boys;Sherlock;Brooklyn Nine-Nine;
2896;Mindhunter;Sherlock;;;;
2897;Better Call Saul;The Crown;;;;
2898;Ozark;The Office;Dark;;;
2899;Stranger Things;Brooklyn Nine-Nine;Dark;;;
2900;Friends;Game of Thrones;Mindhunter;Ozark;Peaky Blinders;
2901;Better Call Saul;Rick and Morty;How I Met Your Mother;;;
2902;How I Met Your Mother;The Mandalorian;Mindhunter;;;
2903;Mindhunter;Elite;;;;
2904;Ozark;The Office;Peaky Blinders;;;
2905;Vikings;The Mandalorian;House of Cards;;;
2906;How I Met Your Mother;The Boys;The Walking Dead;;;
2907;The Mandalorian;Sex Education;Narcos;;;
2908;You;Game of Thrones;The Mandalorian;Friends;Peaky Blinders;
2909;The Mandalorian;Rick and Morty;Black Mirror;;;
2910;The Umbrella Academy;Mindhunter;;;;
2911;The Witcher;Dark;The Mandalorian;;;
2912;Vikings;Rick and Morty;The Witcher;Sex Education;Breaking Bad;Stranger Things
2913;Chernobyl;The Umbrella Academy;;;;
2914;Friends;The Mandalorian;The Witcher;Black Mirror;;
2915;Brooklyn Nine-Nine;Stranger Things;The Crown;Mindhunter;How I Met Your Mother;Narcos
2916;The Mandalorian;Lucifer;The Office;Stranger Things;Peaky Blinders;The Boys
2917;Vikings;Lucifer;The Mandalorian;The Witcher;Ozark;Breaking Bad
2918;Sherlock;You;House of Cards;Lucifer;Dark;The Boys
2919;Sex Education;Rick and Morty;Elite;Chernobyl;Mindhunter;Peaky Blinders
2920;Vikings;The Boys;La Casa de Papel;Sherlock;Chernobyl;Peaky Blinders
2921;Brooklyn Nine-Nine;Dark;You;;;
2922;Vikings;Elite;Breaking Bad;Friends;Stranger Things;Lucifer
2923;The Mandalorian;The Office;Vikings;;;
2924;Black Mirror;Mindhunter;Stranger Things;Sherlock;Breaking Bad;The Witcher
2925;The Boys;Sherlock;;;;
2926;The Boys;Chernobyl;The Office;The Walking Dead;Friends;Ozark
2927;Game of Thrones;The Crown;Brooklyn Nine-Nine;;;
2928;Elite;Peaky Blinders;Friends;The Walking Dead;Game of Thrones;Ozark
2929;Rick and Morty;Stranger Things;Narcos;Lucifer;The Umbrella Academy;
2930;Black Mirror;Elite;The Crown;Brooklyn Nine-Nine;;
2931;The Crown;Game of Thrones;;;;
2932;You;Dark;Breaking Bad;Mindhunter;;
2933;The Boys;Mindhunter;The Walking Dead;Sex Education;Black Mirror;Narcos
2934;The Walking Dead;Peaky Blinders;Elite;;;
2935;The Witcher;Chernobyl;The Umbrella Academy;Stranger Things;;
2936;The Crown;Game of Thrones;House of Cards;Sex Education;Mindhunter;The Walking Dead
2937;Peaky Blinders;Vikings;Dark;Stranger Things;Elite;The Witcher
2938;House of Cards;Better Call Saul;;;;
2939;Ozark;The Mandalorian;Vikings;Dark;Stranger Things;
2940;Brooklyn Nine-Nine;Black Mirror;;;;
2941;The Mandalorian;Sherlock;House of Cards;The Boys;;
2942;Friends;Lucifer;Breaking Bad;;;
2943;House of Cards;Lucifer;;;;
2944;Sex Education;Sherlock;The Office;;;
2945;Rick and Morty;The Boys;Breaking Bad;How I Met Your Mother;Chernobyl;
2946;La Casa de Papel;The Umbrella Academy;Vikings;Sherlock;Mindhunter;
2947;The Witcher;The Boys;The Crown;Sherlock;Better Call Saul;
2948;The Mandalorian;Lucifer;;;;
2949;Friends;Ozark;Mindhunter;Dark;Narcos;Peaky Blinders
2950;Black Mirror;Stranger Things;Brooklyn Nine-Nine;Game of Thrones;;
2951;Rick and Morty;Ozark;Black Mirror;Sherlock;Peaky Blinders;The Mandalorian
2952;The Witcher;Better Call Saul;House of Cards;Peaky Blinders;Rick and Morty;Black Mirror
2953;Breaking Bad;Game of Thrones;;;;
2954;How I Met Your Mother;Friends;Elite;;;
2955;You;La Casa de Papel;Sex Education;;;
2956;Chernobyl;Sherlock;;;;
2957;How I Met Your Mother;The Witcher;The Boys;;;
2958;The Crown;Rick and Morty;Chernobyl;Brooklyn Nine-Nine;Elite;Sex Education
2959;Sex Education;Lucifer;How I Met Your Mother;Elite;;
2960;The Boys;The Office;;;;
2961;Breaking Bad;Better Call Saul;House of Cards;;;
2962;Lucifer;Dark;The Witcher;;;
2963;Stranger Things;Lucifer;Black Mirror;;;
2964;The Crown;Better Call Saul;Lucifer;Narcos;Chernobyl;
2965;Mindhunter;You;;;;
2966;The Mandalorian;Brooklyn Nine-Nine;Ozark;Peaky Blinders;;
2967;Mindhunter;Friends;Game of Thrones;;;
2968;Rick and Morty;Elite;Ozark;;;
2969;The Crown;Sex Education;Black Mirror;Brooklyn Nine-Nine;;
2970;Game of Thrones;The Walking Dead;You;La Casa de Papel;Breaking Bad;Stranger Things
2971;Chernobyl;The Office;Friends;Rick and Morty;House of Cards;Breaking Bad
2972;Black Mirror;Dark;Game of Thrones;The Mandalorian;How I Met Your Mother;
2973;The Witcher;Chernobyl;The Crown;Ozark;;
2974;Mindhunter;Peaky Blinders;Rick and Morty;House of Cards;Brooklyn Nine-Nine;
2975;The Witcher;The Umbrella Academy;The Crown;;;
2976;Lucifer;The Boys;Elite;Mindhunter;;
2977;The Walking Dead;Friends;;;;
2978;Lucifer;Stranger Things;The Walking Dead;The Boys;Brooklyn Nine-Nine;
2979;House of Cards;Game of Thrones;Vikings;;;
2980;House of Cards;Peaky Blinders;Elite;Sex Education;Mindhunter;Game of Thrones
2981;The Office;The Witcher;Ozark;Mindhunter;;
2982;Black Mirror;Stranger Things;You;Vikings;Elite;
2983;The Crown;Stranger Things;Dark;Lucifer;The Witcher;Sherlock
2984;The Walking Dead;The Mandalorian;Brooklyn Nine-Nine;Breaking Bad;Peaky Blinders;Ozark
2985;The Boys;Better Call Saul;Chernobyl;The Crown;Breaking Bad;
2986;The Witcher;Brooklyn Nine-Nine;Friends;Black Mirror;Ozark;
2987;Dark;Narcos;;;;
2988;The Office;The Crown;Stranger Things;The Umbrella Academy;The Witcher;The Walking Dead
2989;Peaky Blinders;Narcos;;;;
2990;You;Peaky Blinders;The Crown;;;
2991;Game of Thrones;Elite;The Mandalorian;;;
2992;Mindhunter;The Walking Dead;The Mandalorian;;;
2993;Breaking Bad;You;Mindhunter;Dark;The Mandalorian;
2994;How I Met Your Mother;You;La Casa de Papel;The Witcher;Dark;Mindhunter
2995;Sex Education;The Umbrella Academy;The Mandalorian;;;
2996;The Office;Rick and Morty;Dark;Breaking Bad;Peaky Blinders;Better Call Saul
2997;Black Mirror;Stranger Things;How I Met Your Mother;Lucifer;;
2998;Sex Education;The Witcher;Friends;;;
2999;You;The Boys;;;;
3000;Black Mirror;The Crown;Chernobyl;La Casa de Papel;House of Cards;
3001;La Casa de Papel;Stranger Things;Sex Education;;;
3002;Lucifer;The Boys;The Office;The Crown;;
3003;Rick and Morty;La Casa de Papel;The Umbrella Academy;The Walking Dead;Dark;Elite
3004;Dark;Rick and Morty;Black Mirror;Peaky Blinders;Elite;Lucifer
3005;House of Cards;Sex Education;The Office;La Casa de Papel;;
3006;The Office;The Mandalorian;Better Call Saul;;;
3007;La Casa de Papel;Friends;Black Mirror;;;
3008;You;The Office;Friends;Chernobyl;;
3009;Vikings;Black Mirror;Narcos;;;
3010;The Office;Vikings;Sex Education;Elite;The Witcher;House of Cards
3011;Breaking Bad;The Office;Chernobyl;Peaky Blinders;La Casa de Papel;The Umbrella Academy
3012;Friends;Sex Education;Brooklyn Nine-Nine;Elite;;
3013;The Mandalorian;Ozark;Brooklyn Nine-Nine;The Crown;Sex Education;You
3014;Rick and Morty;Sex Education;How I Met Your Mother;Peaky Blinders;House of Cards;Vikings
3015;The Walking Dead;Mindhunter;Black Mirror;;;
3016;Friends;Better Call Saul;;;;
3017;The Mandalorian;Lucifer;;;;
3018;The Crown;You;Sex Education;Better Call Saul;;
3019;Chernobyl;La Casa de Papel;Better Call Saul;The Witcher;Vikings;Peaky Blinders
3020;House of Cards;Brooklyn Nine-Nine;Friends;Mindhunter;Narcos;
3021;Peaky Blinders;Sex Education;;;;
3022;The Walking Dead;The Witcher;Stranger Things;;;
3023;Rick and Morty;Vikings;The Mandalorian;The Witcher;Mindhunter;Sex Education
3024;How I Met Your Mother;You;Peaky Blinders;Stranger Things;Mindhunter;The Office
3025;Rick and Morty;House of Cards;Vikings;Narcos;Brooklyn Nine-Nine;
3026;Better Call Saul;Lucifer;;;;
3027;How I Met Your Mother;Rick and Morty;;;;
3028;Sherlock;You;Better Call Saul;Rick and Morty;Ozark;
3029;Friends;The Walking Dead;Elite;Black Mirror;Ozark;
3030;Ozark;Elite;;;;
3031;The Mandalorian;La Casa de Papel;Better Call Saul;How I Met Your Mother;;
3032;The Witcher;Better Call Saul;Game of Thrones;Brooklyn Nine-Nine;Chernobyl;The Crown
3033;Friends;Vikings;The Witcher;Black Mirror;;
3034;La Casa de Papel;Friends;Chernobyl;Sherlock;Breaking Bad;Sex Education
3035;The Office;Breaking Bad;;;;
3036;La Casa de Papel;The Crown;Better Call Saul;The Umbrella Academy;Black Mirror;
3037;Ozark;Chernobyl;You;The Walking Dead;;
3038;Mindhunter;House of Cards;The Witcher;You;;
3039;Chernobyl;Sex Education;Game of Thrones;House of Cards;The Walking Dead;
3040;Game of Thrones;The Office;Chernobyl;Lucifer;;
3041;The Umbrella Academy;Narcos;;;;
3042;Sex Education;Friends;Dark;;;
3043;Elite;Brooklyn Nine-Nine;Breaking Bad;La Casa de Papel;The Witcher;
3044;House of Cards;Vikings;Peaky Blinders;La Casa de Papel;;
3045;Chernobyl;The Mandalorian;You;La Casa de Papel;Ozark;
3046;Chernobyl;Dark;Narcos;Lucifer;;
3047;The Witcher;House of Cards;Chernobyl;Better Call Saul;La Casa de Papel;Brooklyn Nine-Nine
3048;The Walking Dead;The Crown;Lucifer;;;
